id,oracion
188,"mirá también para el banquero más poderoso de wall street , el bitcoin es un ' fraude estúpido ' gracias a la tecnología bigdata , los profesionales pasaron no solo a recolectar grandes volúmenes de información , sino también a captar aquellos datos de calidad que les permiten tomar las decisiones acertadas en un mundo cada vez más complejo ."
189,surgirán nuevas necesidades que harán que el bigdata afronte una nueva etapa .
190,"kilimo , la startup argentina de bigdata para el manejo del riego de cultivos extensivos en la industria agrícola , cerró una nueva ronda de capital semilla por 850 mil dólares liderada por los fondos de inversión xpand ventures y alaya capital partners ."
191,"kilimo utiliza bigdata para proveer recomendaciones de riego en cultivos extensivos , buscando mejorar los rendimientos y reducir los costos directos del productor agropecuario ."
192,"' buscamos distintos verticales de tecnología : nuevos materiales , nanotecnología , bigdata e inteligencia_artificial ."
193,"y agrega : ' la argentina ya era un jugador importante en tecnología aplicada al agro , por ejemplo , en agricultura de precisión ; pero ahora aquí convergen las aplicaciones de bigdata , la información satelital y el uso de drones ' ."
194,"y cuanto a las tecnologías , destaca bigdata , machine learning , analytics , internet de las cosas ( iot ) , ciberseguridad y robótica ."
195,"de acuerdo con suárez , ' hay muchos emprendedores que agregan valor con soluciones de bigdata , inteligencia_artificial y iot aplicado a las industrias , y mucho espacio para desarrollos en educación y salud ' ."
196,"el nuevo y cuarto libro , futuro inteligente , del reconocido periodista en tecnología , lalo zanoni , aborda paradigmas digitales como el internet de las cosas , el bigdata y la computación para vestir , tratando acerca de la tendencia a que cada vez más , los objetos , los datos , las ciudades y los hogares , van a estar interconectados entre sí y con nosotros - mediante la red ."
197," estos dispositivos generan una enorme cantidad de datos , que se almacenan automáticamente en servidores y en la nube , y así , nace el bigdata , que ya tiene ( y tendrá cada vez más ) implicancias directas en nuestra vida , en la salud , la educación , la política , el comercio y las empresas ."
198,los resultados del bigdata ¿ son recomendaciones o imposiciones ?
199,"computación infinita y trabajo colaborativo en la nube , diseño generativo , bigdata aplicado a la construcción , realidad virtual y realidad aumentada ."
200,"la emergencia del llamado bigdata , gigantescas bases de datos en formatos comunicables y accesibles ( como el inmenso archivo de la nsa en bluffdale , utah ) ha resultado del reforzamiento de los servicios de inteligencia tras el bárbaro ataque a nueva york así como de la cooperación entre grandes empresas tecnológicas y gobiernos , en particular con la agencia de seguridad nacional de ee ."
201,"también desde globant , juan josé lópez murphy explicó que el trabajo que venían haciendo en materia de bigdata y lenguaje natural ( o machine learning : aprendizaje automático de las computadoras ) se masificó y provocó una ola de apertura y difusión de estos temas , que terminó unificando todo bajo el concepto mucho más genérico de la ia ."
202,mirá también ¿ puede el bigdata salvar vidas ?
203,"y por el otro lado , aludió a kilimo agro , una aplicación que utiliza bigdata para dar recomendaciones de riego a productores ."
204,"' es un programa - continuó - que aplicando inteligencia_artificial , procesando bigdata , estamos hoy arriba de tres mil niñas , trabajando con niveles de predestinación de cerca del 90% , respecto a posibilidades por marco social , por formación , por núcleo familiar , por lo que sea , que se plantean esas cosas ."
205,( ap photo/jim mone ) eeuu campeonato torneo liga nba n . b . a basquet basquetbolistas partido´minnesota timberwolves charlotte hornets o bigdata é o último paradigma do esporte e chega para eliminar a cota de sorte na atividade profissional .
206,"em qualquer equipe , o analista de bigdata se transformou em um elemento privilegiado ."
207,este novedoso sistema de seguridad basa su efectividad en el bigdata y al menos tres tipos de algoritmos ( códigos que ejecutan instrucciones ) que detectarán los nuevos patrones criminales para nuevamente reorientar la vigilancia .
208,"en los talleres y conferencias quedó en claro que la digitalización y el bigdata será uno de los motores de la agricultura y la ganadería del siglo xxi , que comienzan a incorporar elementos de la robótica y la inteligencia_artificial ."
209,"en esta etapa , esta clase de análisis digital es más que nada un signo cautivante de que la tecnología bigdata –manipulación de grandes conjuntos de datos– presiona firmemente por encima de la industria de internet y la investigación científica hacia campos aparentemente extraños como las ciencias sociales y las humanidades ."
210,"es esta capacidad para obtener , medir y analizar datos para enfoques significativos lo que constituye la potencialidad de la tecnología bigdata ."
211,"mirá también ricos y pobres : las razones de la brecha digital entre los jóvenes argentinos si aprendemos a aprender , si desarrollamos tanto competencias ' duras ' - ciencia , tecnología , matemática , física - como ' blandas ' - comunicación , liderazgo , creatividad , empatía , innovación - , así como también las digitales - programación , experiencia del usuario digital , ciberseguridad , bigdata , manejo de la nube - , si tenemos capacidad de abrazar el cambio , si permanentemente ponemos en práctica nuestra curiosidad y ambición , si nos disponemos con una voluntad de aprendices ante el nuevo mundo , las probabilidades de éxito se incrementarán ."
212,"sobrevino el bigdata , la explosión de datos , fotos y videos ."
213,"en el mundo de las tecnologías de la información y las comunicaciones ( tic ) , bigdata designa a los grandes conjuntos de datos que superan la capacidad de procesamiento del software y los equipos que comúnmente encontramos en las empresas , y requieren de un poder adicional de computación llamado high - performance computing ( hpc ) ."
214,"cuando esto se analiza en el marco de la publicidad online , bigdata es la clave para poder gestionar los grandes conjuntos de datos que generan los millones de usuarios que ingresan a los sitios de noticias masivos , como es el caso de los diarios online , los sitios de deportes y los de compras ."
215,darle valor comercial al almacenamiento de datos digitales –el bigdata – se ha transformado en la piedra filosofal del mercadeo .
216,"mirá también comenzó la cumbre regional de medios digitales en buenos aires en el primer día del congreso , héctor aranda , gerente general de agea , mostró parte del trabajo con bigdata que está haciendo la empresa propietaria de clarín ."
217,"allí se presentará el bigdata , un mapa electoral de lo que pasó el 13 de agosto , mesa por mesa , información para ' segmentar la campaña , trabajar en redes_sociales con profundidad y saber dónde tenemos que ir a la caza de votos ' , sostienen en el massismo ."
218,los algoritmos y el bigdata nos consideran sus amigos íntimos y tienen un grado de confianza y familiaridad con nosotros que no hemos conseguido ni con nuestros vecinos de toda la vida .
219,"luego solo restará que coloque el aeropuerto de origen y destino , la fecha del viaje y pulsa ' enter ' para que la maquinaria del bigdata de google comience a procesar los datos ."
220,las posiciones de ventas y mercadeo van a empezar a ser más técnicas para poder manejar bigdata .
221,"además del crecimiento de la demanda de perfiles vinculados a ia y bigdata , otro rubro tendrá posibilidades en 2018 : el de las energías renovables ."
222,"mirá también ejercicios para bajar de peso : cuántas calorías quemás en una hora recuerda , por ejemplo , que ' fitbit tiene más de 25 millones de usuarios en el mundo ' y que ' la llegada del bigdata y la interconectividad han facilitado el uso de dispositivos inteligentes para monitorera el rendimiento de los deportistas ."
223,"y no hay modo de huirle a esos conceptos que millones de sujetos dominan con la misma soltura con que ( aún ) muchos resisten : ' algoritmos ' , ' ciberseguridad ' , ' smart cities ' , ' internet de las cosas ' o el temible ' bigdata ' ."
